ZipCode,Population,LivingArea
56671,3069,suburban
56672,1931,rural
56673,510,rural
56676,1686,rural
56678,1706,rural
56680,104,rural
56681,263,rural
56683,579,rural
56684,377,rural
56685,120,rural
56686,937,rural
56688,138,rural
56701,12956,urban
56710,448,rural
56711,5,rural
56713,953,rural
56714,1193,rural
56715,283,rural
56716,9118,urban
56720,8,rural
56721,10827,urban
56722,365,rural
56723,874,rural
56724,144,rural
56725,914,rural
56726,1661,rural
56727,892,rural
56728,1209,rural
56729,124,rural
56731,112,rural
56732,1038,rural
56733,378,rural
56734,608,rural
56735,703,rural
56736,775,rural
56737,766,rural
56738,1411,rural
56742,882,rural
56744,530,rural
56748,583,rural
56750,2322,rural
56751,5716,urban
56754,536,rural
56755,64,rural
56756,664,rural
56757,878,rural
56758,298,rural
56759,318,rural
56760,463,rural
56761,411,rural
56762,2431,rural
56763,5203,urban
57001,1583,rural
57002,1439,rural
57003,1911,rural
57004,3919,suburban
57005,12192,urban
57006,22749,urban
57007,2629,suburban
57010,510,rural
57012,1019,rural
57013,4429,suburban
57014,1723,rural
57015,783,rural
57016,758,rural
57017,1354,rural
57018,1503,rural
57020,1702,rural
57021,459,rural
57022,5876,urban
57024,521,rural
57025,2933,suburban
57026,1583,rural
57027,138,rural
57028,3194,suburban
57029,2521,suburban
57030,2845,suburban
57031,729,rural
57032,8227,urban
57033,5906,urban
57034,863,rural
57035,1076,rural
57036,702,rural
57037,1040,rural
57038,1603,rural
57039,3752,suburban
57040,296,rural
57041,75,rural
57042,8186,urban
57043,1414,rural
57045,1129,rural
57046,800,rural
57047,288,rural
57048,1286,rural
57049,7476,urban
57050,340,rural
57051,222,rural
57052,255,rural
57053,2112,rural
57054,544,rural
57055,1252,rural
57057,271,rural
57058,2000,rural
57059,1218,rural
57061,163,rural
57062,2460,rural
57063,874,rural
57064,6995,urban
57065,328,rural
57066,1484,rural
57067,257,rural
57068,1670,rural
57069,12682,urban
57070,1296,rural
57071,3161,suburban
57072,701,rural
57073,508,rural
57075,1022,rural
57076,410,rural
57077,1285,rural
57078,20052,urban
57103,36574,urban
57104,26117,urban
57105,22916,urban
57106,49337,urban
57107,10402,urban
57108,30152,urban
57110,19327,urban
57117,5,rural
57197,953,rural
57201,25930,urban
57212,2134,rural
57213,407,rural
57214,137,rural
57216,1328,rural
57217,230,rural
57218,338,rural
57219,506,rural
57220,860,rural
57221,987,rural
57223,1354,rural
57224,161,rural
57225,1770,rural
57226,1815,rural
57227,400,rural
57231,1800,rural
57232,411,rural
57233,262,rural
57234,1252,rural
57235,881,rural
57236,131,rural
57237,691,rural
57238,415,rural
57239,336,rural
57241,976,rural
57242,453,rural
57243,548,rural
57245,178,rural
57246,138,rural
57247,199,rural
57248,1114,rural
57249,879,rural
57251,185,rural
57252,4945,suburban
57255,390,rural
57256,176,rural
57257,672,rural
57258,138,rural
57259,680,rural
57260,1093,rural
57261,266,rural
57262,5495,urban
57263,480,rural
57264,235,rural
57265,181,rural
57266,583,rural
57268,471,rural
57269,163,rural
57270,755,rural
57271,227,rural
57272,210,rural
57273,1128,rural
57274,2744,suburban
57276,1102,rural
57278,1052,rural
57279,994,rural
57301,18643,urban
57311,1682,rural
57312,721,rural
57313,1175,rural
57314,668,rural
57315,1164,rural
57317,669,rural
57319,916,rural
57321,431,rural
57322,292,rural
57323,235,rural
57324,423,rural
57325,3152,suburban
57328,1148,rural
57329,334,rural
57330,501,rural
57331,383,rural
57332,860,rural
57334,927,rural
57335,213,rural
57337,96,rural
57339,1419,rural
57340,208,rural
57341,139,rural
57342,311,rural
57344,83,rural
57345,1158,rural
57346,44,rural
57348,784,rural
57349,1414,rural
57350,15785,urban
57353,786,rural
57354,19,rural
57355,1389,rural
57356,2365,rural
57358,14,rural
57359,595,rural
57361,211,rural
57362,1835,rural
57363,1033,rural
57364,5,rural
57365,554,rural
57366,2482,rural
57367,280,rural
57368,1174,rural
57369,2506,suburban
57370,771,rural
57371,130,rural
57373,403,rural
57374,310,rural
57375,571,rural
57376,871,rural
57379,86,rural
57380,3472,suburban
57381,496,rural
57382,1115,rural
57383,834,rural
57384,1078,rural
57385,1311,rural
57386,335,rural
57401,32474,urban
57420,140,rural
57421,96,rural
57422,175,rural
57424,215,rural
57426,25,rural
57427,422,rural
57428,556,rural
57429,72,rural
57430,1867,rural
57432,320,rural
57433,386,rural
57434,546,rural
57435,286,rural
57436,531,rural
57437,1384,rural
57438,1131,rural
57439,28,rural
57440,533,rural
57441,514,rural
57442,2192,rural
57445,1811,rural
57446,718,rural
57448,454,rural
57449,258,rural
57450,519,rural
57451,2416,rural
57452,241,rural
57454,806,rural
57455,161,rural
57456,753,rural
57457,84,rural
57460,307,rural
57461,351,rural
57465,434,rural
57466,161,rural
57467,451,rural
57468,358,rural
57469,3155,suburban
57470,59,rural
57471,529,rural
57472,999,rural
57473,328,rural
57474,177,rural
57475,115,rural
57476,422,rural
57477,169,rural
57479,591,rural
57481,427,rural
57501,17169,urban
57520,139,rural
57521,242,rural
57522,586,rural
57523,1022,rural
57528,1018,rural
57529,341,rural
57531,74,rural
57532,2968,suburban
57533,1675,rural
57534,160,rural
57536,390,rural
57537,127,rural
57538,245,rural
57540,162,rural
57541,149,rural
57543,858,rural
57544,446,rural
57547,134,rural
57548,1649,rural
57551,2272,rural
57552,677,rural
57553,134,rural
57555,3670,suburban
57559,685,rural
57560,588,rural
57562,116,rural
57563,161,rural
57564,818,rural
57566,803,rural
57567,1079,rural
57568,586,rural
57569,235,rural
57570,2397,rural
57571,15,rural
57572,1711,rural
57574,137,rural
57576,120,rural
57577,1243,rural
57579,1212,rural
57580,4200,suburban
57584,47,rural
57585,118,rural
57601,3656,suburban
57620,568,rural
57621,308,rural
57622,334,rural
57623,870,rural
57625,3982,suburban
57626,769,rural
57630,33,rural
57631,392,rural
57632,765,rural
57633,415,rural
57634,152,rural
57636,95,rural
57638,1803,rural
57639,366,rural
57640,87,rural
57641,301,rural
57642,1937,rural
57644,261,rural
57645,127,rural
57646,259,rural
57648,381,rural
57649,291,rural
57650,14,rural
57651,127,rural
57652,383,rural
57656,827,rural
57657,215,rural
57658,413,rural
57659,3,rural
57660,92,rural
57661,263,rural
57701,45149,urban
57702,33678,urban
57703,16785,urban
57706,2204,rural
57714,957,rural
57716,574,rural
57717,8184,urban
57718,7641,urban
57719,10731,urban
57720,644,rural
57722,143,rural
57724,236,rural
57725,261,rural
57730,5918,urban
57732,1869,rural
57735,1488,rural
57737,0,rural
57738,226,rural
57741,145,rural
57744,2135,rural
57745,1921,rural
57747,5563,urban
57748,279,rural
57750,114,rural
57751,963,rural
57752,2283,rural
57754,3520,suburban
57755,139,rural
57756,564,rural
57758,125,rural
57759,404,rural
57760,994,rural
57761,1587,rural
57762,479,rural
57763,367,rural
57764,1907,rural
57766,169,rural
57767,175,rural
57769,3933,suburban
57770,6008,urban
57772,1684,rural
57773,254,rural
57775,286,rural
57776,0,rural
57779,268,rural
57780,47,rural
57782,32,rural
57783,16394,urban
57785,10161,urban
57787,659,rural
57788,624,rural
57790,1100,rural
57791,204,rural
57792,172,rural
57793,1976,rural
57794,630,rural
57799,626,rural
58001,260,rural
58002,0,rural
58004,308,rural
58005,926,rural
58006,500,rural
58007,81,rural
58008,197,rural
58009,20,rural
58011,458,rural
58012,2750,suburban
58013,123,rural
58015,231,rural
58016,239,rural
58017,284,rural
58018,525,rural
58021,515,rural
58027,1379,rural
58029,53,rural
58030,663,rural
58031,425,rural
58032,683,rural
58033,557,rural
58035,226,rural
58036,297,rural
58038,236,rural
58040,1105,rural
58041,1674,rural
58042,1314,rural
58043,172,rural
58045,2061,rural
58046,650,rural
58047,4350,suburban
58048,447,rural
58049,282,rural
58051,1731,rural
58052,556,rural
58053,1197,rural
58054,3118,suburban
58056,122,rural
58057,228,rural
58058,110,rural
58059,1490,rural
58060,1159,rural
58061,267,rural
58062,168,rural
58063,419,rural
58064,522,rural
58065,9,rural
58067,270,rural
58068,362,rural
58069,132,rural
58071,398,rural
58072,7897,urban
58074,41,rural
58075,9163,urban
58076,312,rural
58077,755,rural
58078,38448,urban
58079,394,rural
58081,869,rural
58102,30980,urban
58103,50019,urban
58104,44073,urban
58105,2302,rural
58201,42977,urban
58202,2655,suburban
58203,15807,urban
58204,1960,rural
58205,718,rural
58210,274,rural
58212,398,rural
58214,378,rural
58216,205,rural
58218,804,rural
58219,64,rural
58220,2174,rural
58222,255,rural
58223,100,rural
58224,11,rural
58225,961,rural
58227,566,rural
58228,738,rural
58229,67,rural
58230,672,rural
58231,347,rural
58233,268,rural
58235,550,rural
58236,46,rural
58237,5104,urban
58238,88,rural
58239,15,rural
58240,1239,rural
58241,233,rural
58243,561,rural
58244,40,rural
58249,2391,rural
58250,202,rural
58251,1975,rural
58254,495,rural
58255,0,rural
58256,780,rural
58257,2207,rural
58258,248,rural
58259,478,rural
58260,219,rural
58261,1295,rural
58262,83,rural
58265,510,rural
58266,130,rural
58267,1341,rural
58269,199,rural
58270,1993,rural
58271,590,rural
58272,209,rural
58273,169,rural
58274,999,rural
58275,749,rural
58276,460,rural
58277,168,rural
58278,2056,rural
58281,76,rural
58282,1244,rural
58301,10256,urban
58310,0,rural
58311,70,rural
58313,70,rural
58316,6028,urban
58317,196,rural
58318,4067,suburban
58321,98,rural
58323,86,rural
58324,1456,rural
58325,75,rural
58327,291,rural
58329,2820,suburban
58330,496,rural
58331,144,rural
58332,241,rural
58335,1387,rural
58338,108,rural
58339,18,rural
58341,2544,suburban
58343,32,rural
58344,989,rural
58345,185,rural
58346,490,rural
58348,762,rural
58351,316,rural
58352,419,rural
58353,100,rural
58355,49,rural
58356,1698,rural
58357,634,rural
58361,282,rural
58362,0,rural
58363,79,rural
58365,143,rural
58366,925,rural
58367,1677,rural
58368,3428,suburban
58369,985,rural
58370,1252,rural
58372,128,rural
58374,684,rural
58377,292,rural
58379,246,rural
58380,428,rural
58381,350,rural
58382,102,rural
58384,323,rural
58385,229,rural
58386,71,rural
58401,17501,urban
58402,239,rural
58405,603,rural
58413,1041,rural
58415,191,rural
58416,381,rural
58418,356,rural
58420,291,rural
58421,2866,suburban
58422,93,rural
58423,50,rural
58424,359,rural
58425,1326,rural
58426,228,rural
58428,215,rural
58429,275,rural
58430,139,rural
58431,111,rural
58433,1171,rural
58436,1698,rural
58438,881,rural
58439,108,rural
58440,159,rural
58441,433,rural
58442,462,rural
58443,176,rural
58444,164,rural
58445,270,rural
58448,295,rural
58451,101,rural
58452,52,rural
58454,386,rural
58455,413,rural
58456,694,rural
58458,1107,rural
58460,162,rural
58461,440,rural
58463,577,rural
58464,241,rural
58466,480,rural
58467,790,rural
58472,405,rural
58474,2677,suburban
58475,143,rural
58476,382,rural
58477,161,rural
58478,120,rural
58479,147,rural
58480,204,rural
58481,269,rural
58482,933,rural
58483,345,rural
58484,103,rural
58486,158,rural
58487,568,rural
58488,115,rural
58490,245,rural
58492,453,rural
58494,399,rural
58495,1185,rural
58496,135,rural
58497,159,rural
58501,28676,urban
58503,36745,urban
58504,29071,urban
58505,0,rural
58520,236,rural
58521,679,rural
58523,3321,suburban
58524,98,rural
58528,693,rural
58529,755,rural
58530,1211,rural
58531,350,rural
58532,288,rural
58533,953,rural
58535,423,rural
58538,2443,rural
58540,2990,suburban
58541,645,rural
58542,284,rural
58544,541,rural
58545,3385,suburban
58549,276,rural
58552,1495,rural
58554,28446,urban
58558,987,rural
58559,244,rural
58560,248,rural
58561,1022,rural
58562,350,rural
58563,1973,rural
58564,52,rural
58565,171,rural
58566,241,rural
58568,578,rural
58569,101,rural
58570,506,rural
58571,618,rural
58572,289,rural
58573,635,rural
58575,864,rural
58576,1005,rural
58577,1942,rural
58579,1230,rural
58580,383,rural
58581,235,rural
58601,28902,urban
58620,151,rural
58621,1381,rural
58622,1663,rural
58623,1996,rural
58625,326,rural
58626,634,rural
58627,192,rural
58630,581,rural
58631,1025,rural
58632,204,rural
58634,415,rural
58636,1007,rural
58638,967,rural
58639,1813,rural
58640,1284,rural
58641,92,rural
58642,259,rural
58643,144,rural
58644,17,rural
58645,197,rural
58646,1086,rural
58647,1190,rural
58649,302,rural
58650,473,rural
58651,486,rural
58652,1285,rural
58653,787,rural
58654,256,rural
58655,647,rural
58656,344,rural
58701,33186,urban
58703,22189,urban
58704,4551,suburban
58705,824,rural
58707,449,rural
58710,590,rural
58711,193,rural
58712,77,rural
58713,170,rural
58716,289,rural
58718,1222,rural
58721,449,rural
58722,1784,rural
58723,213,rural
58725,475,rural
58727,143,rural
58730,1307,rural
58731,392,rural
58733,387,rural
58734,259,rural
58735,518,rural
58736,484,rural
58737,186,rural
58740,730,rural
58741,716,rural
58744,106,rural
58746,1365,rural
58748,133,rural
58750,381,rural
58752,362,rural
58755,219,rural
58756,174,rural
58757,1082,rural
58758,267,rural
58759,673,rural
58760,266,rural
58761,883,rural
58762,177,rural
58763,3948,suburban
58765,375,rural
58768,263,rural
58769,244,rural
58770,1718,rural
58771,537,rural
58772,124,rural
58773,1043,rural
58775,193,rural
58776,325,rural
58778,110,rural
58779,350,rural
58781,551,rural
58782,570,rural
58783,409,rural
58784,2688,suburban
58785,1509,rural
58787,122,rural
58788,837,rural
58789,323,rural
58790,1600,rural
58792,212,rural
58793,560,rural
58794,244,rural
58795,147,rural
58801,33088,urban
58830,273,rural
58831,1282,rural
58833,229,rural
58835,992,rural
58838,312,rural
58843,852,rural
58844,81,rural
58845,671,rural
58847,320,rural
58849,1137,rural
58852,1807,rural
58853,416,rural
58854,8505,urban
58856,54,rural
59001,1341,rural
59002,162,rural
59003,1128,rural
59006,1364,rural
59007,171,rural
59008,385,rural
59010,183,rural
59011,3093,suburban
59012,81,rural
59013,151,rural
59014,1692,rural
59015,353,rural
59016,931,rural
59018,558,rural
59019,4038,suburban
59020,87,rural
59022,2115,rural
59024,334,rural
59025,39,rural
59026,147,rural
59027,859,rural
59028,529,rural
59029,795,rural
59030,1287,rural
59031,535,rural
59032,411,rural
59033,142,rural
59034,5257,urban
59035,261,rural
59036,1528,rural
59037,2288,rural
59038,578,rural
59039,33,rural
59041,2092,rural
59043,3313,suburban
59044,12438,urban
59046,506,rural
59047,12899,urban
59050,1717,rural
59052,133,rural
59053,403,rural
59054,293,rural
59055,140,rural
59057,727,rural
59058,30,rural
59059,221,rural
59061,234,rural
59062,80,rural
59063,1939,rural
59064,221,rural
59065,139,rural
59066,540,rural
59067,279,rural
59068,3173,suburban
59069,671,rural
59070,1156,rural
59071,136,rural
59072,4249,suburban
59074,426,rural
59075,266,rural
59076,39,rural
59077,50,rural
59078,129,rural
59079,3242,suburban
59081,102,rural
59082,20,rural
59083,0,rural
59085,150,rural
59086,908,rural
59087,379,rural
59088,1135,rural
59089,469,rural
59101,40565,urban
59102,48325,urban
59105,33494,urban
59106,19812,urban
59201,5411,urban
59211,259,rural
59212,384,rural
59213,727,rural
59214,51,rural
59215,926,rural
59217,181,rural
59218,954,rural
59219,310,rural
59221,2093,rural
59222,200,rural
59223,52,rural
59225,668,rural
59226,658,rural
59230,4570,suburban
59231,373,rural
59240,14,rural
59241,419,rural
59242,60,rural
59243,326,rural
59244,83,rural
59247,298,rural
59248,943,rural
59250,256,rural
59252,96,rural
59253,92,rural
59254,1800,rural
59255,3401,suburban
59256,61,rural
59257,79,rural
59258,149,rural
59259,295,rural
59260,87,rural
59261,509,rural
59262,578,rural
59263,1407,rural
59270,8803,urban
59273,14,rural
59274,376,rural
59275,471,rural
59276,19,rural
59301,11552,urban
59311,151,rural
59312,6,rural
59313,2387,rural
59314,109,rural
59315,71,rural
59316,16,rural
59317,1065,rural
59318,135,rural
59319,16,rural
59322,90,rural
59323,2094,rural
59324,813,rural
59326,387,rural
59327,2331,rural
59330,8545,urban
59332,166,rural
59333,31,rural
59336,278,rural
59337,642,rural
59338,190,rural
59339,98,rural
59343,43,rural
59344,625,rural
59345,107,rural
59347,403,rural
59349,831,rural
59351,228,rural
59353,1045,rural
59354,15,rural
59401,13339,urban
59404,29092,urban
59405,33253,urban
59410,600,rural
59411,757,rural
59412,1468,rural
59414,752,rural
59416,399,rural
59417,8115,urban
59418,82,rural
59419,74,rural
59420,239,rural
59421,1945,rural
59422,2769,suburban
59424,26,rural
59425,3751,suburban
59427,4542,suburban
59430,528,rural
59432,184,rural
59433,473,rural
59434,462,rural
59435,31,rural
59436,2079,rural
59440,233,rural
59441,105,rural
59442,1718,rural
59443,527,rural
59444,338,rural
59446,592,rural
59447,313,rural
59448,598,rural
59450,624,rural
59451,206,rural
59452,521,rural
59453,254,rural
59454,127,rural
59456,60,rural
59457,9067,urban
59460,146,rural
59461,10,rural
59462,207,rural
59463,108,rural
59464,523,rural
59465,44,rural
59466,103,rural
59467,70,rural
59468,622,rural
59469,113,rural
59471,324,rural
59472,826,rural
59474,3438,suburban
59477,310,rural
59479,731,rural
59480,320,rural
59482,956,rural
59483,345,rural
59484,105,rural
59485,687,rural
59486,1202,rural
59487,1354,rural
59489,308,rural
59501,12175,urban
59520,1128,rural
59521,3978,suburban
59522,1280,rural
59523,2115,rural
59524,889,rural
59525,260,rural
59526,2686,suburban
59527,1303,rural
59528,229,rural
59529,128,rural
59530,155,rural
59531,441,rural
59532,119,rural
59535,38,rural
59537,31,rural
59538,2936,suburban
59540,520,rural
59542,263,rural
59544,179,rural
59545,56,rural
59546,136,rural
59547,80,rural
59601,31640,urban
59602,28367,urban
59623,0,rural
59625,246,rural
59631,377,rural
59632,2141,rural
59633,255,rural
59634,5323,urban
59635,7715,urban
59636,48,rural
59638,531,rural
59639,1259,rural
59640,100,rural
59642,34,rural
59643,566,rural
59644,4700,suburban
59645,1534,rural
59647,389,rural
59648,374,rural
59701,33671,urban
59710,303,rural
59711,9371,urban
59713,190,rural
59714,22684,urban
59715,38347,urban
59716,2597,suburban
59718,41341,urban
59720,310,rural
59721,426,rural
59722,5683,urban
59724,90,rural
59725,7805,urban
